Customer ID, Customer First Name, Customer Last Name, Data Stamp, Portfolio ID, Model Portfolio ID, Model Portfolio Name, Investment Product ID, Weightage (Customer Holdings), Weightage (Model Portfolio), Difference, Alert
1189, Shekhar, Test, Thu Dec 13 2018 19:32:49 GMT+0800 (+08), 809, undefined, undefined, LQD, 5, undefined, undefined, data inconsistency
1190, Shekhar, Test, Thu Dec 13 2018 19:32:48 GMT+0800 (+08), 813, undefined, undefined, LQD, 5, undefined, undefined, data inconsistency
1190, Shekhar, Test, Tue Dec 18 2018 19:18:01 GMT+0800 (+08), 813, undefined, undefined, VTI, 759.12, undefined, undefined, data inconsistency
1190, Shekhar, Test, Thu Dec 13 2018 19:32:48 GMT+0800 (+08), 813, undefined, undefined, TIP, 5, undefined, undefined, data inconsistency
1190, Shekhar, Test, Thu Dec 13 2018 19:32:48 GMT+0800 (+08), 813, undefined, undefined, XSOE, 5, undefined, undefined, data inconsistency
1190, Shekhar, Test, Thu Dec 13 2018 19:32:48 GMT+0800 (+08), 813, undefined, undefined, VCSH, 5, undefined, undefined, data inconsistency
1190, Shekhar, Test, Thu Dec 13 2018 19:32:48 GMT+0800 (+08), 813, undefined, undefined, VEA, 5, undefined, undefined, data inconsistency
1190, Shekhar, Test, Thu Dec 13 2018 19:32:48 GMT+0800 (+08), 813, undefined, undefined, AGG, 5, undefined, undefined, data inconsistency
1190, Shekhar, Test, Thu Dec 13 2018 19:32:48 GMT+0800 (+08), 813, undefined, undefined, SCHD, 5, undefined, undefined, data inconsistency
1190, Shekhar, Test, Thu Dec 13 2018 19:32:48 GMT+0800 (+08), 813, undefined, undefined, QQQ, 5, undefined, undefined, data inconsistency
1190, Shekhar, Test, Thu Dec 13 2018 19:32:48 GMT+0800 (+08), 813, undefined, undefined, IAU, 5, undefined, undefined, data inconsistency
1132, Shekhar, three thousand two, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 855, 15, Profile 90% Equity, LQD, 5, 0.03, -4.97, 
1132, Shekhar, three thousand two, Tue Dec 18 2018 19:18:01 GMT+0800 (+08), 855, undefined, undefined, IAU, 5, undefined, undefined, data inconsistency
1132, Shekhar, three thousand two, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 855, 15, Profile 90% Equity, VEA, 5, 0.18899999999999997, -4.811, 
1132, Shekhar, three thousand two, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 855, 15, Profile 90% Equity, SCHD, 5, 0.18899999999999997, -4.811, 
1132, Shekhar, three thousand two, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 855, 15, Profile 90% Equity, VTI, 5, 0.252, -4.748, 
1132, Shekhar, three thousand two, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 855, 15, Profile 90% Equity, QQQ, 5, 0.063, -4.937, 
1132, Shekhar, three thousand two, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 855, 15, Profile 90% Equity, XSOE, 5, 0.081, -4.919, 
1132, Shekhar, three thousand two, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 855, undefined, undefined, TIP, 5, undefined, undefined, data inconsistency
1132, Shekhar, three thousand two, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 855, undefined, undefined, VCSH, 5, undefined, undefined, data inconsistency
1132, Shekhar, three thousand two, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 855, 15, Profile 90% Equity, AGG, 5, 0.04, -4.96, 
1277, wewe, ewwe, Thu Dec 06 2018 13:32:45 GMT+0800 (+08), 956, 6, Profile 45% Equity, SCHD, 0, 0.09449999999999999, 0.09449999999999999, 
1277, wewe, ewwe, Thu Dec 06 2018 13:32:45 GMT+0800 (+08), 956, 6, Profile 45% Equity, QQQ, 0, 0.0315, 0.0315, 
1277, wewe, ewwe, Thu Dec 06 2018 13:32:45 GMT+0800 (+08), 956, 6, Profile 45% Equity, VTI, 0, 0.126, 0.126, 
1277, wewe, ewwe, Thu Dec 06 2018 13:32:45 GMT+0800 (+08), 956, 6, Profile 45% Equity, VTV, 0, 0.0315, 0.0315, 
1277, wewe, ewwe, Thu Dec 06 2018 13:32:45 GMT+0800 (+08), 956, 6, Profile 45% Equity, VEA, 0, 0.09449999999999999, 0.09449999999999999, 
1277, wewe, ewwe, Thu Dec 06 2018 13:32:45 GMT+0800 (+08), 956, 6, Profile 45% Equity, XSOE, 0, 0.0405, 0.0405, 
1277, wewe, ewwe, Thu Dec 06 2018 13:32:45 GMT+0800 (+08), 956, 6, Profile 45% Equity, AGG, 0, 0.22, 0.22, 
1277, wewe, ewwe, Thu Dec 06 2018 13:32:45 GMT+0800 (+08), 956, 6, Profile 45% Equity, MUB, 0, 0.165, 0.165, 
1277, wewe, ewwe, Thu Dec 06 2018 13:32:45 GMT+0800 (+08), 956, 6, Profile 45% Equity, IVW, 0, 0.0315, 0.0315, 
1277, wewe, ewwe, Thu Dec 06 2018 13:32:45 GMT+0800 (+08), 956, undefined, undefined, SPY, 0, undefined, undefined, data inconsistency
1315, Yydus, Hsh, Thu Dec 06 2018 14:00:40 GMT+0800 (+08), 957, 14, Profile 85% Equity, SCHD, 0, 0.17850000000000002, 0.17850000000000002, 
1315, Yydus, Hsh, Thu Dec 06 2018 14:00:40 GMT+0800 (+08), 957, 14, Profile 85% Equity, VTI, 0, 0.23800000000000002, 0.23800000000000002, 
1315, Yydus, Hsh, Thu Dec 06 2018 14:00:40 GMT+0800 (+08), 957, 14, Profile 85% Equity, VTV, 0, 0.059500000000000004, 0.059500000000000004, 
1315, Yydus, Hsh, Thu Dec 06 2018 14:00:40 GMT+0800 (+08), 957, 14, Profile 85% Equity, VEA, 0, 0.17850000000000002, 0.17850000000000002, 
1315, Yydus, Hsh, Thu Dec 06 2018 14:00:40 GMT+0800 (+08), 957, 14, Profile 85% Equity, AGG, 0, 0.06, 0.06, 
1315, Yydus, Hsh, Thu Dec 06 2018 14:00:40 GMT+0800 (+08), 957, 14, Profile 85% Equity, IVW, 0, 0.059500000000000004, 0.059500000000000004, 
1315, Yydus, Hsh, Thu Dec 06 2018 14:00:40 GMT+0800 (+08), 957, 14, Profile 85% Equity, XSOE, 0, 0.0765, 0.0765, 
1315, Yydus, Hsh, Thu Dec 06 2018 14:00:40 GMT+0800 (+08), 957, 14, Profile 85% Equity, QQQ, 0, 0.059500000000000004, 0.059500000000000004, 
1315, Yydus, Hsh, Thu Dec 06 2018 14:00:40 GMT+0800 (+08), 957, 14, Profile 85% Equity, MUB, 0, 0.045, 0.045, 
1315, Yydus, Hsh, Thu Dec 06 2018 14:00:40 GMT+0800 (+08), 957, undefined, undefined, SPY, 0, undefined, undefined, data inconsistency
1320, Ezra, Hu, Thu Dec 06 2018 19:00:32 GMT+0800 (+08), 959, 14, Profile 85% Equity, VTI, 0, 0.23800000000000002, 0.23800000000000002, 
1320, Ezra, Hu, Thu Dec 06 2018 19:00:32 GMT+0800 (+08), 959, 14, Profile 85% Equity, SCHD, 0, 0.17850000000000002, 0.17850000000000002, 
1320, Ezra, Hu, Thu Dec 06 2018 19:00:32 GMT+0800 (+08), 959, 14, Profile 85% Equity, MUB, 0, 0.045, 0.045, 
1320, Ezra, Hu, Thu Dec 06 2018 19:00:32 GMT+0800 (+08), 959, 14, Profile 85% Equity, QQQ, 0, 0.059500000000000004, 0.059500000000000004, 
1320, Ezra, Hu, Thu Dec 06 2018 19:00:32 GMT+0800 (+08), 959, 14, Profile 85% Equity, VTV, 0, 0.059500000000000004, 0.059500000000000004, 
1320, Ezra, Hu, Thu Dec 06 2018 19:00:32 GMT+0800 (+08), 959, 14, Profile 85% Equity, AGG, 0, 0.06, 0.06, 
1320, Ezra, Hu, Thu Dec 06 2018 19:00:32 GMT+0800 (+08), 959, 14, Profile 85% Equity, VEA, 0, 0.17850000000000002, 0.17850000000000002, 
1320, Ezra, Hu, Thu Dec 06 2018 19:00:32 GMT+0800 (+08), 959, 14, Profile 85% Equity, XSOE, 0, 0.0765, 0.0765, 
1320, Ezra, Hu, Thu Dec 06 2018 19:00:32 GMT+0800 (+08), 959, undefined, undefined, SPY, 0, undefined, undefined, data inconsistency
1320, Ezra, Hu, Thu Dec 06 2018 19:00:32 GMT+0800 (+08), 959, 14, Profile 85% Equity, IVW, 0, 0.059500000000000004, 0.059500000000000004, 
1131, Shekhar, three thousand two, Fri Dec 07 2018 09:24:01 GMT+0800 (+08), 958, 15, Profile 90% Equity, SCHD, 0, 0.18899999999999997, 0.18899999999999997, 
1131, Shekhar, three thousand two, Fri Dec 07 2018 09:23:42 GMT+0800 (+08), 958, 15, Profile 90% Equity, QQQ, 0, 0.063, 0.063, 
1131, Shekhar, three thousand two, Fri Dec 07 2018 09:23:41 GMT+0800 (+08), 958, 15, Profile 90% Equity, MUB, 0, 0.03, 0.03, 
1131, Shekhar, three thousand two, Fri Dec 07 2018 09:23:41 GMT+0800 (+08), 958, 15, Profile 90% Equity, IVW, 0, 0.063, 0.063, 
1131, Shekhar, three thousand two, Fri Dec 07 2018 09:23:41 GMT+0800 (+08), 958, 15, Profile 90% Equity, VTV, 0, 0.063, 0.063, 
1131, Shekhar, three thousand two, Fri Dec 07 2018 09:23:41 GMT+0800 (+08), 958, 15, Profile 90% Equity, VTI, 0, 0.252, 0.252, 
1131, Shekhar, three thousand two, Fri Dec 07 2018 09:23:41 GMT+0800 (+08), 958, 15, Profile 90% Equity, VEA, 0, 0.18899999999999997, 0.18899999999999997, 
1131, Shekhar, three thousand two, Fri Dec 07 2018 09:23:42 GMT+0800 (+08), 958, 15, Profile 90% Equity, XSOE, 0, 0.081, 0.081, 
1131, Shekhar, three thousand two, Fri Dec 07 2018 09:23:42 GMT+0800 (+08), 958, 15, Profile 90% Equity, AGG, 0, 0.04, 0.04, 
1131, Shekhar, three thousand two, Fri Dec 07 2018 09:23:41 GMT+0800 (+08), 958, undefined, undefined, SPY, 0, undefined, undefined, data inconsistency
1117, Shekhar, three thousand one, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 960, undefined, undefined, SPY, 5, undefined, undefined, data inconsistency
1117, Shekhar, three thousand one, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 960, 13, Profile 80% Equity, VTI, 5, 0.22399999999999998, -4.776, 
1117, Shekhar, three thousand one, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 960, 13, Profile 80% Equity, MUB, 5, 0.06, -4.94, 
1117, Shekhar, three thousand one, Thu Dec 13 2018 19:32:47 GMT+0800 (+08), 960, 13, Profile 80% Equity, SCHD, 5, 0.168, -4.832, 
1117, Shekhar, three thousand one, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 960, 13, Profile 80% Equity, IVW, 5, 0.055999999999999994, -4.944, 
1117, Shekhar, three thousand one, Thu Dec 13 2018 19:32:47 GMT+0800 (+08), 960, 13, Profile 80% Equity, XSOE, 5, 0.07200000000000001, -4.928, 
1117, Shekhar, three thousand one, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 960, 13, Profile 80% Equity, VTV, 5, 0.055999999999999994, -4.944, 
1117, Shekhar, three thousand one, Thu Dec 13 2018 19:32:47 GMT+0800 (+08), 960, 13, Profile 80% Equity, QQQ, 5, 0.055999999999999994, -4.944, 
1117, Shekhar, three thousand one, Thu Dec 13 2018 19:32:47 GMT+0800 (+08), 960, 13, Profile 80% Equity, VEA, 5, 0.168, -4.832, 
1117, Shekhar, three thousand one, Thu Dec 13 2018 19:32:47 GMT+0800 (+08), 960, 13, Profile 80% Equity, AGG, 5, 0.08, -4.92, 
1322, Rohith, Th, Thu Dec 06 2018 20:14:58 GMT+0800 (+08), 961, 13, Profile 80% Equity, VTI, 0, 0.22399999999999998, 0.22399999999999998, 
1322, Rohith, Th, Thu Dec 06 2018 20:14:58 GMT+0800 (+08), 961, undefined, undefined, SPY, 0, undefined, undefined, data inconsistency
1322, Rohith, Th, Thu Dec 06 2018 20:14:58 GMT+0800 (+08), 961, 13, Profile 80% Equity, SCHD, 0, 0.168, 0.168, 
1322, Rohith, Th, Thu Dec 06 2018 20:14:58 GMT+0800 (+08), 961, 13, Profile 80% Equity, MUB, 0, 0.06, 0.06, 
1322, Rohith, Th, Thu Dec 06 2018 20:14:58 GMT+0800 (+08), 961, 13, Profile 80% Equity, VEA, 0, 0.168, 0.168, 
1322, Rohith, Th, Thu Dec 06 2018 20:14:58 GMT+0800 (+08), 961, 13, Profile 80% Equity, XSOE, 0, 0.07200000000000001, 0.07200000000000001, 
1322, Rohith, Th, Thu Dec 06 2018 20:14:58 GMT+0800 (+08), 961, 13, Profile 80% Equity, AGG, 0, 0.08, 0.08, 
1322, Rohith, Th, Thu Dec 06 2018 20:14:58 GMT+0800 (+08), 961, 13, Profile 80% Equity, IVW, 0, 0.055999999999999994, 0.055999999999999994, 
1322, Rohith, Th, Thu Dec 06 2018 20:14:58 GMT+0800 (+08), 961, 13, Profile 80% Equity, QQQ, 0, 0.055999999999999994, 0.055999999999999994, 
1322, Rohith, Th, Thu Dec 06 2018 20:14:58 GMT+0800 (+08), 961, 13, Profile 80% Equity, VTV, 0, 0.055999999999999994, 0.055999999999999994, 
1326, Tiger, Woods, Fri Dec 07 2018 07:06:30 GMT+0800 (+08), 963, 10, Profile 65% Equity, XSOE, 0, 0.058499999999999996, 0.058499999999999996, 
1326, Tiger, Woods, Fri Dec 07 2018 07:06:30 GMT+0800 (+08), 963, 10, Profile 65% Equity, VTI, 0, 0.182, 0.182, 
1326, Tiger, Woods, Fri Dec 07 2018 07:06:30 GMT+0800 (+08), 963, undefined, undefined, SPY, 0, undefined, undefined, data inconsistency
1326, Tiger, Woods, Fri Dec 07 2018 07:06:30 GMT+0800 (+08), 963, 10, Profile 65% Equity, SCHD, 0, 0.1365, 0.1365, 
1326, Tiger, Woods, Fri Dec 07 2018 07:06:30 GMT+0800 (+08), 963, 10, Profile 65% Equity, MUB, 0, 0.105, 0.105, 
1326, Tiger, Woods, Fri Dec 07 2018 07:06:30 GMT+0800 (+08), 963, 10, Profile 65% Equity, VEA, 0, 0.1365, 0.1365, 
1326, Tiger, Woods, Fri Dec 07 2018 07:06:30 GMT+0800 (+08), 963, 10, Profile 65% Equity, IVW, 0, 0.0455, 0.0455, 
1326, Tiger, Woods, Fri Dec 07 2018 07:06:30 GMT+0800 (+08), 963, 10, Profile 65% Equity, VTV, 0, 0.0455, 0.0455, 
1326, Tiger, Woods, Fri Dec 07 2018 07:06:30 GMT+0800 (+08), 963, 10, Profile 65% Equity, QQQ, 0, 0.0455, 0.0455, 
1326, Tiger, Woods, Fri Dec 07 2018 07:06:30 GMT+0800 (+08), 963, 10, Profile 65% Equity, AGG, 0, 0.14, 0.14, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 964, 8, Profile 55% Equity, MUB, 0.11949891881689308, 0.135, 0.015501081183106932, 
1330, Shekhar, Four thousand, Tue Dec 18 2018 19:18:01 GMT+0800 (+08), 964, 8, Profile 55% Equity, SCHD, 0.07839115900042185, 0.1155, 0.03710884099957816, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:45 GMT+0800 (+08), 964, undefined, undefined, SPY, 0.08300471362898762, undefined, undefined, data inconsistency
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 964, 8, Profile 55% Equity, VTI, 0.15084626171598392, 0.154, 0.0031537382840160777, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 964, 8, Profile 55% Equity, IVW, 0.119941019466363, 0.0385, -0.08144101946636301, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:45 GMT+0800 (+08), 964, 8, Profile 55% Equity, XSOE, 0.03641313228943532, 0.0495, 0.013086867710564686, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:45 GMT+0800 (+08), 964, 8, Profile 55% Equity, AGG, 0.1343859297984705, 0.18, 0.045614070201529494, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 964, 8, Profile 55% Equity, QQQ, 0.12265316127299652, 0.0385, -0.08415316127299652, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:45 GMT+0800 (+08), 964, 8, Profile 55% Equity, VTV, 0.08410046452237296, 0.0385, -0.045600464522372965, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:45 GMT+0800 (+08), 964, 8, Profile 55% Equity, VEA, 0.07076523948807532, 0.1155, 0.04473476051192468, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:45 GMT+0800 (+08), 965, undefined, undefined, SPY, 0.03617027291463118, undefined, undefined, data inconsistency
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 965, 13, Profile 80% Equity, VTI, 0.21856717232972053, 0.22399999999999998, 0.005432827670279444, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 965, 13, Profile 80% Equity, SCHD, 0.153736415807136, 0.168, 0.014263584192863998, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 965, 13, Profile 80% Equity, MUB, 0.06803938752277966, 0.06, -0.008039387522779662, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 965, 13, Profile 80% Equity, QQQ, 0.07789730036468141, 0.055999999999999994, -0.02189730036468142, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:45 GMT+0800 (+08), 965, 13, Profile 80% Equity, XSOE, 0.06623701050880952, 0.07200000000000001, 0.005762989491190487, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:45 GMT+0800 (+08), 965, 13, Profile 80% Equity, AGG, 0.08383983529004549, 0.08, -0.0038398352900454874, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 965, 13, Profile 80% Equity, VTV, 0.0672074946890555, 0.055999999999999994, -0.011207494689055505, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 965, 13, Profile 80% Equity, IVW, 0.07707402639579068, 0.055999999999999994, -0.021074026395790688, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:45 GMT+0800 (+08), 965, 13, Profile 80% Equity, VEA, 0.15123108417735004, 0.168, 0.01676891582264997, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:45 GMT+0800 (+08), 966, undefined, undefined, SPY, 0.047811429343791186, undefined, undefined, data inconsistency
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 966, 11, Profile 70% Equity, SCHD, 0.1361252749792847, 0.147, 0.010874725020715292, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 966, 11, Profile 70% Equity, VTI, 0.19665499820761495, 0.196, -0.000654998207614943, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 966, 11, Profile 70% Equity, MUB, 0.09486868576062744, 0.09, -0.0048686857606274475, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:45 GMT+0800 (+08), 966, 11, Profile 70% Equity, VTV, 0.06346218263521732, 0.049, -0.014462182635217313, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:45 GMT+0800 (+08), 966, 11, Profile 70% Equity, XSOE, 0.05885878944471323, 0.063, 0.004141210555286767, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 966, 11, Profile 70% Equity, IVW, 0.07463843774547348, 0.049, -0.025638437745473475, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:45 GMT+0800 (+08), 966, 11, Profile 70% Equity, VEA, 0.13340476754823277, 0.147, 0.01359523245176722, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:45 GMT+0800 (+08), 966, 11, Profile 70% Equity, AGG, 0.1186265041832111, 0.12, 0.0013734958167888889, 
1330, Shekhar, Four thousand, Thu Dec 13 2018 19:32:46 GMT+0800 (+08), 966, 11, Profile 70% Equity, QQQ, 0.0755489301518336, 0.049, -0.0265489301518336, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:31:48 GMT+0800 (+08), 967, 10, Profile 65% Equity, SCHD, 0, 0.1365, 0.1365, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:31:48 GMT+0800 (+08), 967, 10, Profile 65% Equity, MUB, 0, 0.105, 0.105, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:31:48 GMT+0800 (+08), 967, 10, Profile 65% Equity, VTI, 0, 0.182, 0.182, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:31:48 GMT+0800 (+08), 967, undefined, undefined, SPY, 0, undefined, undefined, data inconsistency
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:31:48 GMT+0800 (+08), 967, 10, Profile 65% Equity, QQQ, 0, 0.0455, 0.0455, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:31:48 GMT+0800 (+08), 967, 10, Profile 65% Equity, VTV, 0, 0.0455, 0.0455, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:31:48 GMT+0800 (+08), 967, 10, Profile 65% Equity, VEA, 0, 0.1365, 0.1365, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:31:48 GMT+0800 (+08), 967, 10, Profile 65% Equity, AGG, 0, 0.14, 0.14, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:31:48 GMT+0800 (+08), 967, 10, Profile 65% Equity, XSOE, 0, 0.058499999999999996, 0.058499999999999996, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:31:48 GMT+0800 (+08), 967, 10, Profile 65% Equity, IVW, 0, 0.0455, 0.0455, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:30 GMT+0800 (+08), 968, 13, Profile 80% Equity, VTI, 0, 0.22399999999999998, 0.22399999999999998, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:30 GMT+0800 (+08), 968, undefined, undefined, SPY, 0, undefined, undefined, data inconsistency
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:30 GMT+0800 (+08), 968, 13, Profile 80% Equity, SCHD, 0, 0.168, 0.168, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:30 GMT+0800 (+08), 968, 13, Profile 80% Equity, MUB, 0, 0.06, 0.06, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:30 GMT+0800 (+08), 968, 13, Profile 80% Equity, IVW, 0, 0.055999999999999994, 0.055999999999999994, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:30 GMT+0800 (+08), 968, 13, Profile 80% Equity, QQQ, 0, 0.055999999999999994, 0.055999999999999994, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:30 GMT+0800 (+08), 968, 13, Profile 80% Equity, AGG, 0, 0.08, 0.08, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:30 GMT+0800 (+08), 968, 13, Profile 80% Equity, XSOE, 0, 0.07200000000000001, 0.07200000000000001, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:30 GMT+0800 (+08), 968, 13, Profile 80% Equity, VTV, 0, 0.055999999999999994, 0.055999999999999994, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:30 GMT+0800 (+08), 968, 13, Profile 80% Equity, VEA, 0, 0.168, 0.168, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:50 GMT+0800 (+08), 969, 10, Profile 65% Equity, SCHD, 0, 0.1365, 0.1365, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:50 GMT+0800 (+08), 969, 10, Profile 65% Equity, VTV, 0, 0.0455, 0.0455, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:50 GMT+0800 (+08), 969, 10, Profile 65% Equity, XSOE, 0, 0.058499999999999996, 0.058499999999999996, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:50 GMT+0800 (+08), 969, 10, Profile 65% Equity, IVW, 0, 0.0455, 0.0455, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:50 GMT+0800 (+08), 969, 10, Profile 65% Equity, VEA, 0, 0.1365, 0.1365, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:50 GMT+0800 (+08), 969, 10, Profile 65% Equity, AGG, 0, 0.14, 0.14, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:50 GMT+0800 (+08), 969, 10, Profile 65% Equity, QQQ, 0, 0.0455, 0.0455, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:50 GMT+0800 (+08), 969, 10, Profile 65% Equity, MUB, 0, 0.105, 0.105, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:50 GMT+0800 (+08), 969, 10, Profile 65% Equity, VTI, 0, 0.182, 0.182, 
1331, Shekhar, Four thousand, Fri Dec 07 2018 18:40:50 GMT+0800 (+08), 969, undefined, undefined, SPY, 0, undefined, undefined, data inconsistency
1332, Dfgdfg, Dfgfdg, Fri Dec 07 2018 19:35:20 GMT+0800 (+08), 970, 14, Profile 85% Equity, SCHD, 0, 0.17850000000000002, 0.17850000000000002, 
1332, Dfgdfg, Dfgfdg, Fri Dec 07 2018 19:35:20 GMT+0800 (+08), 970, undefined, undefined, SPY, 0, undefined, undefined, data inconsistency
1332, Dfgdfg, Dfgfdg, Fri Dec 07 2018 19:35:20 GMT+0800 (+08), 970, 14, Profile 85% Equity, VTI, 0, 0.23800000000000002, 0.23800000000000002, 
1332, Dfgdfg, Dfgfdg, Fri Dec 07 2018 19:35:20 GMT+0800 (+08), 970, 14, Profile 85% Equity, MUB, 0, 0.045, 0.045, 
1332, Dfgdfg, Dfgfdg, Fri Dec 07 2018 19:35:20 GMT+0800 (+08), 970, 14, Profile 85% Equity, QQQ, 0, 0.059500000000000004, 0.059500000000000004, 
1332, Dfgdfg, Dfgfdg, Fri Dec 07 2018 19:35:20 GMT+0800 (+08), 970, 14, Profile 85% Equity, VTV, 0, 0.059500000000000004, 0.059500000000000004, 
1332, Dfgdfg, Dfgfdg, Fri Dec 07 2018 19:35:20 GMT+0800 (+08), 970, 14, Profile 85% Equity, AGG, 0, 0.06, 0.06, 
1332, Dfgdfg, Dfgfdg, Fri Dec 07 2018 19:35:20 GMT+0800 (+08), 970, 14, Profile 85% Equity, VEA, 0, 0.17850000000000002, 0.17850000000000002, 
1332, Dfgdfg, Dfgfdg, Fri Dec 07 2018 19:35:20 GMT+0800 (+08), 970, 14, Profile 85% Equity, IVW, 0, 0.059500000000000004, 0.059500000000000004, 
1332, Dfgdfg, Dfgfdg, Fri Dec 07 2018 19:35:20 GMT+0800 (+08), 970, 14, Profile 85% Equity, XSOE, 0, 0.0765, 0.0765, 
1333, Dfgdfg, Dfgdfg, Fri Dec 07 2018 20:45:11 GMT+0800 (+08), 971, 14, Profile 85% Equity, VTI, 0, 0.23800000000000002, 0.23800000000000002, 
1333, Dfgdfg, Dfgdfg, Fri Dec 07 2018 20:45:11 GMT+0800 (+08), 971, undefined, undefined, SPY, 0, undefined, undefined, data inconsistency
1333, Dfgdfg, Dfgdfg, Fri Dec 07 2018 20:45:11 GMT+0800 (+08), 971, 14, Profile 85% Equity, SCHD, 0, 0.17850000000000002, 0.17850000000000002, 
1333, Dfgdfg, Dfgdfg, Fri Dec 07 2018 20:45:11 GMT+0800 (+08), 971, 14, Profile 85% Equity, MUB, 0, 0.045, 0.045, 
1333, Dfgdfg, Dfgdfg, Fri Dec 07 2018 20:45:11 GMT+0800 (+08), 971, 14, Profile 85% Equity, QQQ, 0, 0.059500000000000004, 0.059500000000000004, 
